Bransje_ID,Erfaring,Struktur,Driv,Samarbeid,Ekstroversjon,Skill_Match,Jobb_Hopping,IQ,Hired,Flight_Risk,Markedsverdi
2,15,5,7,1,7,62,2,113,0,0,996266
3,17,2,4,8,1,73,0,125,1,0,1320796
0,4,8,2,4,8,97,0,123,1,0,1014060
3,12,2,7,6,3,20,1,122,0,0,1142055
1,11,2,2,5,8,96,2,129,1,1,767327
2,7,5,1,6,1,37,0,92,1,0,792303
2,6,4,6,10,6,50,5,105,1,1,663533
0,7,5,7,4,4,69,0,146,1,0,776804
4,1,6,9,4,10,57,4,116,0,1,814825
1,7,10,3,1,9,98,5,111,1,1,1437634
2,1,6,3,4,3,88,1,130,1,0,624318
0,24,8,9,6,8,42,1,126,1,0,1163823
3,14,3,2,8,7,53,3,124,1,1,1203670
1,5,7,6,4,2,22,2,113,0,1,1211928
3,5,5,1,6,5,37,0,106,1,0,939009
3,15,1,3,5,6,78,3,96,0,1,1172826
2,2,9,1,6,3,100,3,96,1,0,586370
3,1,5,10,1,9,20,5,117,1,1,642751
1,10,5,1,2,5,21,4,113,0,1,735074
0,1,2,7,8,1,58,1,124,1,0,1121736
2,8,3,7,5,5,62,5,99,1,1,820329
3,2,7,1,8,8,61,5,111,1,1,1113415
2,4,1,3,7,7,51,5,133,0,1,766749
3,24,2,1,6,7,53,3,129,0,0,1378202
1,3,8,5,10,3,86,4,125,0,1,596253
3,19,8,8,4,7,34,3,132,1,1,1304735
3,12,9,7,6,10,26,1,124,1,0,1332593
4,18,2,4,6,5,34,1,122,1,0,975928
2,21,10,2,6,4,88,1,117,1,0,1316536
4,8,5,8,8,4,38,4,120,1,1,767512
0,1,9,2,8,6,58,1,108,1,0,1109177
4,7,1,5,6,8,43,1,115,0,0,777873
2,25,4,2,9,1,60,5,123,1,0,1392185
4,23,7,5,3,10,35,2,115,1,0,1063263
1,17,3,10,4,2,61,1,114,1,0,1690548
2,21,4,6,2,7,94,3,93,0,0,925665
3,9,5,7,5,5,71,1,115,1,0,1110156
1,9,6,2,6,9,67,2,128,1,1,1005292
4,5,4,4,4,3,76,3,80,0,0,714230
3,9,10,4,8,7,45,5,138,1,1,936572
3,23,10,10,1,6,87,3,133,1,1,1330221
0,9,5,2,3,9,66,2,147,1,1,1161197
2,11,6,2,1,9,99,4,107,0,1,901905
0,23,2,2,3,8,55,4,113,1,1,1088976
0,13,9,2,3,8,67,4,114,1,1,864146
4,12,5,9,8,3,89,0,111,1,0,962045
0,7,4,2,6,6,55,1,117,1,0,1272451
3,22,1,5,7,10,35,1,121,0,0,1177409
4,13,7,2,8,7,20,0,106,1,0,1023052
3,24,10,4,9,9,69,0,100,1,0,1291097
3,9,3,10,10,1,32,2,123,1,1,827345
1,11,7,3,6,4,82,5,106,1,1,818808
1,8,4,5,8,10,70,2,127,1,1,1497144
0,5,8,1,2,10,79,2,130,1,1,768818
2,22,9,4,5,10,47,2,127,1,0,896528
2,19,5,3,3,1,91,5,96,1,1,865301
2,6,4,10,10,3,100,5,117,1,1,863574
0,14,6,1,1,5,36,1,112,1,0,1011674
0,11,1,5,9,6,27,4,143,1,1,1049271
3,13,5,7,7,6,92,1,138,1,0,821146
1,0,2,2,1,1,28,2,96,0,1,1068182
4,6,4,4,9,9,48,5,118,1,1,615251
0,7,10,5,8,3,63,2,139,1,1,914707
1,2,2,5,3,10,95,1,86,1,0,1470354
4,16,2,1,6,10,75,1,107,1,0,1118637
4,1,7,4,2,3,36,3,124,0,0,784236
1,15,3,3,2,2,35,5,86,0,1,883732
1,22,2,6,3,2,45,5,97,1,1,1160637
3,0,10,1,4,7,45,0,113,1,0,1076424
2,9,6,4,2,1,91,1,105,0,0,685783
3,21,8,7,9,1,35,5,95,1,1,1444151
2,4,3,4,8,7,45,3,133,1,0,900376
1,21,6,8,1,6,86,4,104,1,1,1049042
0,25,2,4,4,6,100,0,145,1,0,1329026
1,17,9,2,7,8,25,5,115,1,1,857800
2,20,6,3,10,6,36,1,111,1,0,1245007
4,16,2,2,6,3,49,3,98,1,0,997188
1,24,5,5,9,10,28,1,110,1,0,1908273
3,10,4,5,6,4,28,1,100,1,0,1090409
1,19,5,9,4,4,25,4,115,1,1,1317781
3,18,7,4,1,5,44,0,127,1,0,1411362
0,10,4,1,5,3,27,4,141,0,1,959048
4,13,7,4,4,1,70,5,105,1,1,879788
1,16,8,3,3,2,70,2,116,0,0,1216144
3,16,6,9,4,2,30,0,100,1,0,933698
2,6,4,6,5,4,70,1,107,0,0,775250
0,25,2,9,3,7,20,3,149,1,0,1648928
4,16,8,10,3,9,53,3,101,1,0,842487
0,6,5,5,2,3,39,0,137,1,0,755750
4,18,6,4,6,2,61,4,86,1,0,826795
3,3,8,5,7,10,87,2,123,1,1,1035997
2,11,10,8,9,10,64,4,99,1,1,735282
4,23,6,3,5,4,61,0,95,1,0,1029139
2,5,10,6,6,3,49,1,111,1,0,707016
2,7,1,5,9,2,28,4,131,0,1,605393
3,19,3,4,5,6,71,2,95,1,0,1097629
3,25,1,9,2,4,88,3,138,1,0,1083443
3,19,10,7,3,9,24,0,112,1,0,1049229
3,11,2,3,3,10,63,1,112,0,0,1020724
3,24,4,7,2,2,27,4,118,0,1,1577024
0,3,8,7,4,9,85,2,109,1,1,825789
3,5,3,10,8,2,74,3,109,1,1,943386
1,16,5,9,2,10,32,0,86,1,0,1353368
1,15,2,8,10,9,40,1,105,1,0,997454
1,18,9,3,10,10,68,2,101,1,0,1668470
4,8,2,9,4,2,85,1,116,0,0,817156
3,25,1,2,2,3,85,3,120,0,0,1298586
1,7,1,8,2,2,27,3,93,0,1,841030
4,19,6,10,1,10,52,0,89,1,0,885106
0,20,3,6,2,8,85,5,134,1,1,1215130
1,15,6,1,8,2,70,2,114,0,0,1176068
2,5,4,10,2,10,70,0,94,0,0,650486
0,17,7,3,6,3,75,1,110,1,0,1533807
0,17,9,4,6,10,36,4,109,1,1,942582
0,3,9,6,2,5,22,3,124,1,1,1055017
1,15,9,8,4,6,44,5,130,1,1,1686406
3,0,8,6,10,7,80,2,139,1,1,602614
0,13,1,9,1,8,59,5,142,1,1,950359
0,16,1,9,1,2,32,1,148,1,0,1432528
3,14,5,4,7,1,38,1,117,1,0,1109528
0,3,4,9,5,7,97,5,130,1,1,950886
3,0,6,4,10,10,61,5,107,1,1,692114
2,1,2,5,2,5,47,0,128,0,0,630957
4,9,8,6,5,4,59,0,98,1,0,668603
4,0,8,2,4,5,32,2,101,0,0,754206
1,23,4,4,10,9,42,1,101,1,0,1802784
2,17,8,10,8,3,96,2,102,1,0,860947
3,18,5,10,6,7,96,4,115,1,1,1417360
2,5,10,1,3,9,20,5,90,1,1,781605
0,0,2,7,7,8,82,2,129,1,1,877890
3,8,7,4,10,3,98,1,123,1,0,1111469
2,7,1,9,7,3,63,1,126,1,0,608591
0,17,8,8,1,4,97,5,149,1,1,1493020
3,9,5,6,5,2,70,0,140,1,0,1197030
2,8,4,10,5,8,95,0,127,0,0,641359
4,9,8,5,4,7,76,0,117,1,0,803833
4,4,5,10,3,4,54,1,82,0,0,812379
1,14,9,4,2,6,22,3,108,1,1,1149869
2,19,9,2,9,10,70,1,129,1,0,989951
0,5,3,8,10,3,94,4,108,1,1,940001
0,12,7,2,8,7,98,1,141,1,0,1418033
3,18,6,4,7,10,85,2,138,1,0,1313733
0,19,5,2,9,7,31,4,150,1,1,1316910
1,15,5,6,5,9,55,4,117,1,1,973503
2,16,4,2,4,7,95,0,106,1,0,831612
1,5,8,9,7,8,77,2,108,1,1,955376
3,5,1,7,3,9,80,0,115,0,0,725653
0,25,10,7,1,10,25,3,132,1,0,1378253
2,3,9,5,10,4,73,4,94,1,1,724416
3,23,4,6,4,3,71,5,130,1,1,1423547
1,0,4,4,3,6,39,5,96,0,1,749140
3,24,9,4,6,7,33,5,127,1,1,1175516
3,13,8,9,5,6,92,0,130,1,0,895885
0,6,10,5,8,9,28,3,134,1,1,1000801
2,8,4,4,7,10,44,2,95,1,0,1011554
0,11,2,7,1,10,55,2,117,1,1,1356720
4,8,9,3,3,4,57,4,109,1,1,853848
4,2,1,2,8,10,24,0,88,0,0,786416
0,13,6,5,10,3,59,1,102,1,0,1053030
2,20,10,2,1,10,46,5,133,1,1,1107234
0,8,10,1,7,2,94,3,128,1,1,862530
2,22,8,6,5,8,50,1,113,1,0,1089036
0,9,9,7,5,1,74,3,101,1,1,1069406
2,12,8,10,9,3,88,0,95,1,0,1060614
4,4,9,8,8,2,57,5,123,1,1,670325
3,4,1,6,7,2,83,0,139,0,0,999293
3,13,7,2,7,5,45,3,128,1,1,981404
4,14,8,7,3,5,37,0,95,1,0,941548
2,15,8,10,10,7,20,1,105,1,0,1042629
0,25,2,3,6,3,41,3,117,1,0,1416513
2,25,7,3,10,3,26,3,120,1,0,1129295
0,5,6,8,8,2,27,5,149,1,1,1219859
3,16,5,1,5,5,75,3,110,1,1,877034
4,1,4,2,3,2,87,2,107,0,0,636815
1,3,9,1,3,2,80,5,106,0,1,1543578
4,15,10,1,9,2,27,3,101,1,0,830609
3,2,10,6,6,9,49,2,117,1,1,1026256
0,11,1,4,1,2,68,4,136,1,1,1298333
0,3,9,6,6,2,52,0,138,1,0,807332
4,21,7,9,5,6,78,3,82,1,0,1006885
4,14,1,6,9,1,54,3,91,1,0,731015
3,24,3,5,10,8,73,3,111,0,0,1135993
1,7,7,4,9,4,56,2,101,1,1,664547
4,14,3,3,5,4,37,0,82,1,0,954645
0,7,7,4,9,3,55,3,113,1,1,1220162
4,21,6,6,4,3,65,0,110,1,0,1058117
0,9,4,3,6,6,52,3,112,0,1,1099056
3,25,5,10,3,10,33,1,127,1,0,1416552
3,14,8,7,6,3,43,0,103,1,0,1128421
0,15,8,2,5,4,64,5,131,1,1,906143
0,25,6,7,8,9,29,0,105,1,0,1655067
1,12,2,1,7,6,25,5,113,0,1,1196562
1,6,6,10,4,9,69,0,118,1,0,879942
2,25,5,1,6,1,86,1,96,1,0,1016812
4,24,9,5,8,10,90,4,118,1,0,1128903
3,16,4,2,3,4,57,2,139,1,0,1161010
2,22,9,4,7,2,70,0,118,1,0,1147574
3,16,8,2,10,1,88,2,111,1,0,1145517
4,11,5,10,5,9,41,1,93,0,0,873362
0,15,6,2,9,3,54,3,102,1,1,1095780
0,13,9,5,8,6,34,0,144,1,0,963382
0,0,6,5,3,1,95,4,129,1,1,766365
1,9,6,3,7,5,60,0,130,1,0,1555647
1,1,6,5,5,7,30,2,109,1,1,579802
1,8,10,8,10,3,21,5,116,1,1,1113278
1,4,3,8,8,2,89,3,95,1,1,1509619
4,2,7,6,4,3,20,1,94,0,0,623377
4,25,1,5,7,6,85,3,115,1,0,1083786
4,4,9,9,3,2,20,2,111,0,0,602658
0,22,3,1,10,10,68,5,106,1,1,1502004
1,21,4,2,2,6,92,1,91,1,0,1889185
0,7,10,3,4,4,63,1,108,1,0,998774
4,9,2,8,1,8,75,0,93,0,0,743555
0,6,1,4,9,4,43,5,130,1,1,730547
1,25,3,6,2,3,82,1,90,1,0,1861938
4,24,6,9,6,5,58,5,106,1,0,1169366
3,4,1,5,7,3,67,5,138,0,1,759894
4,15,6,5,8,5,82,5,111,1,1,792207
4,11,4,6,10,10,92,3,93,1,0,736268
0,5,4,6,1,4,54,3,102,1,1,1056113
4,13,7,9,6,9,31,4,112,1,0,861956
3,10,5,6,7,9,36,3,102,1,1,1253174
0,3,6,6,8,5,62,5,125,1,1,1012754
2,9,3,2,4,9,86,0,113,1,0,720783
4,13,9,3,2,4,59,3,117,1,0,1051342
4,16,3,4,10,4,35,2,111,1,0,1079421
3,17,2,4,3,7,21,5,139,0,1,1438292
2,2,6,2,6,3,51,3,92,1,0,584438
0,5,4,2,1,7,20,4,136,1,1,842021
1,8,6,1,10,10,37,3,106,1,1,683044
1,11,3,1,7,5,53,2,100,1,1,756967
0,25,2,8,10,3,60,0,125,1,0,1345600
0,18,9,10,3,4,55,4,149,1,1,1011816
0,9,2,3,8,5,28,4,111,0,1,872920
3,11,2,4,4,1,85,0,102,1,0,1228047
2,23,2,10,4,10,46,2,108,0,0,1086078
0,2,5,8,6,10,85,2,139,1,1,1213362
3,14,9,7,3,1,39,1,99,1,0,1085719
3,13,1,2,6,3,99,1,138,0,0,1043663
1,25,1,8,3,3,96,5,92,1,1,1527639
2,13,8,4,10,5,40,0,121,1,0,1134652
0,15,1,10,1,10,29,4,129,1,1,1235937
0,22,1,5,3,5,52,1,136,1,0,1449226
3,16,7,9,6,3,67,4,132,1,1,1374886
3,0,7,6,1,6,65,5,114,1,1,815540
2,16,5,3,5,2,80,0,108,1,0,901325
3,5,4,2,10,2,55,2,136,1,1,759616
0,18,8,9,9,3,56,2,120,1,0,1215070
0,22,4,4,1,2,83,5,115,1,1,1570139
0,14,9,4,4,7,49,1,124,1,0,1292582
1,4,5,10,4,6,22,4,100,1,1,1165436
2,11,1,4,8,10,45,2,108,1,0,1020471
0,19,7,9,9,6,99,5,105,1,1,1268182
0,23,4,5,6,7,82,2,142,1,0,1280052
4,9,1,5,2,5,78,1,100,0,0,794272
2,24,8,9,8,1,90,4,131,1,0,1335912
4,17,1,1,1,3,65,4,93,0,0,975404
4,18,3,1,10,4,45,1,123,1,0,1049693
2,8,2,7,3,4,91,1,123,0,0,667432
2,25,2,6,1,4,94,3,126,0,0,1017797
1,14,4,1,6,7,56,2,123,1,0,1245717
2,1,4,8,1,8,96,5,132,0,1,600988
3,25,7,10,8,5,80,2,108,1,0,1054352
0,17,8,10,1,1,28,5,130,1,1,1458623
3,7,5,10,2,6,29,4,96,0,1,1192934
1,22,10,1,6,9,90,4,101,1,1,1892902
1,6,5,9,6,3,20,4,86,0,1,1364848
3,1,2,4,2,6,27,1,123,0,0,757970
2,17,6,3,9,3,92,3,121,1,0,837203
3,0,7,6,7,5,66,5,115,1,1,552932
1,24,1,10,6,6,26,4,121,1,1,1911020
3,3,3,2,1,3,24,0,140,1,0,841116
2,8,2,7,6,8,34,1,114,1,0,814084
1,14,8,3,4,3,76,1,109,0,0,1123197
1,5,9,3,3,2,93,3,122,0,1,1079005
3,6,7,7,3,1,22,4,112,1,1,672523
1,12,1,10,10,10,64,0,120,1,0,1598356
3,8,1,7,3,1,20,3,117,0,1,936471
4,14,5,9,9,1,40,1,94,1,0,753387
2,23,10,4,9,6,55,3,90,1,0,1339565
1,2,9,5,1,4,56,4,123,0,1,1004619
0,21,4,6,3,10,34,5,129,1,1,1497792
0,22,9,4,4,4,81,1,140,1,0,1228519
1,11,3,3,1,8,100,5,124,1,1,1362483
1,0,7,4,10,1,33,0,109,0,0,1181714
0,18,6,10,1,3,33,3,124,1,1,1330586
3,6,10,5,4,4,81,0,95,1,0,675931
0,7,8,4,3,10,71,1,112,1,0,1001195
4,6,10,9,1,8,35,2,112,1,0,870087
2,7,9,7,7,2,69,2,121,1,0,893895
1,7,9,6,1,2,100,4,91,0,1,1545970
1,8,1,4,8,7,41,2,96,1,1,1187387
4,11,1,7,5,10,96,2,97,0,0,724094
3,0,6,9,6,2,64,1,137,1,0,971244
2,24,3,4,3,10,54,4,100,0,0,1066846
0,0,5,10,9,3,92,3,129,1,1,914819
3,8,10,4,8,10,32,4,132,1,1,754219
0,11,9,6,8,6,66,1,107,1,0,1164782
4,25,4,6,1,10,75,5,106,1,0,1184076
0,2,7,4,2,4,63,0,129,1,0,924489
0,15,10,4,3,3,38,4,113,0,1,1348559
2,2,4,1,5,9,93,4,100,1,1,587013
1,15,7,8,7,6,56,5,105,1,1,1387330
0,4,7,4,4,1,73,0,115,1,0,1031865
1,7,2,2,4,6,21,5,130,0,1,797522
4,14,6,8,5,10,44,2,95,1,0,1002511
0,2,10,5,2,5,61,0,105,1,0,825449
3,3,7,8,3,10,78,0,122,1,0,960096
3,12,8,10,10,5,83,4,133,1,1,1015437
0,5,6,5,1,2,32,4,150,1,1,857132
1,23,2,7,5,1,25,0,88,1,0,1909370
4,22,3,7,9,5,46,4,96,1,0,939298
4,13,1,4,9,10,32,3,116,1,0,972962
4,24,2,6,3,4,85,1,106,1,0,1152109
2,14,8,1,2,8,33,4,111,0,0,1153300
4,7,3,8,1,7,24,4,93,0,1,626207
4,3,9,3,6,4,89,4,96,0,1,822105
0,9,9,10,1,9,98,3,142,1,1,1337031
1,18,5,5,2,5,77,2,94,1,0,902176
2,13,5,10,6,1,74,5,112,1,1,1042220
3,18,7,7,2,8,24,2,119,1,0,932481
3,12,5,7,4,10,69,3,120,1,1,795586
2,3,10,1,9,7,90,5,127,1,1,528854
1,16,6,9,5,1,62,2,104,1,0,1806536
4,10,8,9,9,8,20,3,107,1,0,707491
2,25,6,5,4,6,60,2,129,0,0,1253479
4,12,1,9,6,8,91,5,81,1,1,997598
1,16,5,5,5,3,48,0,105,1,0,1484312
4,19,5,8,3,5,30,1,117,1,0,1031389
4,16,10,5,2,3,93,2,120,1,0,850968
2,20,9,8,6,3,29,5,118,1,1,1232253
1,17,3,8,10,3,41,5,92,1,1,1488630
1,22,1,1,5,3,80,3,93,1,1,1341253
1,15,9,5,3,8,65,4,119,1,1,1215797
0,17,7,6,2,2,52,1,147,1,0,1510714
3,21,7,3,1,7,63,1,98,1,0,1512306
3,1,7,1,7,4,65,4,127,1,1,1027340
3,21,9,4,8,7,34,0,114,1,0,1380089
4,0,9,5,1,2,26,0,107,1,0,651498
0,21,3,9,1,10,90,4,112,1,1,1386177
2,24,3,4,4,5,41,2,119,0,0,1030467
2,10,6,10,9,7,100,0,103,1,0,956466
2,20,1,5,3,10,89,3,102,0,0,1113540
4,1,5,5,10,6,25,4,118,0,1,536102
1,16,10,10,1,2,99,2,120,1,0,1511496
3,2,5,9,6,7,76,3,114,0,1,723798
3,8,2,1,3,2,90,3,103,1,1,842693
4,4,7,2,6,10,46,0,105,0,0,778106
0,21,10,3,9,10,27,3,136,1,1,1486336
4,6,4,1,7,5,88,2,101,1,0,625174
4,12,6,3,4,8,72,3,95,1,0,935811
1,24,4,9,8,9,44,4,126,1,1,1133561
4,9,3,8,4,1,54,2,125,0,0,815772
0,25,4,9,4,8,78,2,124,1,0,1499318
3,16,1,2,3,1,100,4,109,0,1,1079918
3,4,6,7,1,3,86,1,137,1,0,1067055
4,5,6,4,3,3,78,0,107,0,0,585694
4,4,2,5,8,7,49,0,100,0,0,607906
3,3,2,10,3,5,21,0,109,0,0,1053168
2,14,4,1,1,4,75,2,123,0,0,829630
3,0,2,10,4,10,48,3,140,0,1,1057719
4,24,9,2,1,2,73,2,82,1,0,1147433
0,22,6,2,5,7,32,3,112,0,1,1097320
0,22,10,3,3,4,95,5,101,1,1,1179895
4,25,6,4,1,9,49,5,80,1,0,1194431
3,10,10,7,8,7,96,5,101,1,1,1100597
0,25,10,10,10,8,65,3,101,1,0,1311831
2,7,10,6,10,3,22,1,131,1,0,946945
4,22,3,9,10,4,51,5,90,1,1,1230482
3,14,2,6,3,9,79,0,106,0,0,830799
3,22,3,1,10,5,94,5,135,1,1,1202915
0,10,3,1,2,10,90,2,104,1,1,1332745
1,1,2,1,8,5,40,4,125,0,1,1105323
4,17,4,9,1,1,41,0,114,1,0,858385
0,4,8,6,9,1,20,2,134,1,1,1155211
2,6,6,4,8,2,85,0,116,1,0,682735
1,25,2,9,9,9,50,2,85,1,0,1256527
0,7,7,4,2,1,49,1,113,1,0,953060
4,11,1,4,6,7,96,0,115,0,0,711209
1,23,10,6,9,9,80,0,85,1,0,1083339
3,5,5,8,3,1,61,1,118,1,0,849742
2,18,8,6,8,4,41,1,112,1,0,1009173
0,22,2,10,6,7,85,1,139,1,0,1226821
2,17,6,2,4,10,26,1,134,1,0,1191191
3,18,6,2,9,5,38,5,96,1,1,1260717
0,23,6,8,9,1,87,0,117,1,0,1119216
4,9,7,4,4,5,97,1,115,0,0,654001
1,10,8,10,4,9,93,5,101,1,1,1155204
4,12,5,3,5,5,61,4,93,1,0,890322
1,23,9,1,7,4,64,2,98,1,0,1271970
2,16,8,2,7,6,61,0,103,1,0,798603
3,4,4,2,5,5,88,2,137,1,1,842360
1,5,3,6,6,9,20,0,95,1,0,919548
1,4,10,4,10,3,43,4,117,0,1,1547412
3,16,5,6,10,5,86,2,99,1,0,1357384
2,25,2,2,5,8,20,3,102,1,0,1290933
1,17,1,2,10,6,59,4,117,0,1,1302783
4,2,8,8,10,1,31,4,88,0,1,711830
2,14,2,6,8,10,91,3,114,1,0,1107358
4,12,7,5,9,3,79,5,118,1,1,767305
4,9,7,10,3,3,54,0,81,1,0,919673
2,12,7,3,1,3,56,0,112,0,0,918648
3,22,2,10,2,4,82,2,110,0,0,1289641
0,2,4,6,1,7,94,5,146,1,1,648977
2,19,6,5,3,10,57,1,98,0,0,991469
2,13,3,4,2,10,29,0,120,0,0,859582
3,13,10,8,3,3,40,4,129,1,1,1234834
4,19,6,10,3,7,23,4,104,1,0,1034952
4,14,1,2,5,4,72,2,111,0,0,938239
3,5,8,1,1,8,94,0,116,1,0,662251
1,0,8,4,1,7,43,5,98,0,1,610789
4,19,10,9,10,2,25,1,116,1,0,911547
2,14,1,5,10,1,33,4,130,1,0,814584
2,7,5,8,9,8,64,5,132,1,1,673660
3,4,5,10,10,2,98,1,102,1,0,1162545
2,1,2,4,9,1,95,2,128,1,0,530903
2,0,7,9,7,5,39,1,100,1,0,568271
0,2,1,5,2,6,39,4,115,1,1,1003670
0,23,6,9,4,10,47,5,140,1,1,1268911
4,25,1,3,9,7,23,5,106,1,0,1052016
2,18,8,9,10,7,82,5,101,1,1,842087
0,16,1,2,10,7,32,1,141,0,0,1393920
4,13,5,4,4,3,92,1,124,1,0,1039716
2,22,5,8,6,7,62,1,110,1,0,1325549
0,2,4,4,3,10,53,3,108,1,1,665818
0,13,9,10,3,1,93,0,123,1,0,1288759
1,8,6,9,10,2,22,2,91,1,1,1154061
4,20,8,3,8,5,50,2,90,1,0,1179557
4,19,7,9,3,5,26,4,85,1,0,929876
3,10,3,2,9,5,40,1,96,1,0,810430
1,17,2,3,7,1,75,4,99,1,1,1167995
2,18,1,10,7,7,95,2,132,1,0,1064342
4,16,7,3,2,4,85,0,82,1,0,1065480
2,16,10,5,1,5,96,3,91,1,0,882143
0,24,10,7,5,10,80,5,131,1,1,1563330
4,24,9,3,2,5,40,0,105,1,0,1240872
3,1,4,4,6,7,94,3,95,1,1,848797
3,9,5,4,10,4,28,0,118,1,0,1159211
1,10,8,9,1,3,31,2,123,1,1,926557
0,0,4,7,6,1,50,1,123,1,0,771746
0,4,9,3,3,9,72,0,129,1,0,1182318
4,11,6,9,3,5,87,0,104,1,0,941586
3,5,8,9,4,7,35,1,109,1,0,870114
1,10,8,6,5,9,29,0,126,1,0,1645940
1,23,3,4,10,7,59,2,125,1,0,1255790
3,18,6,10,1,4,60,2,101,0,0,1045830
0,18,4,8,5,5,86,0,143,1,0,1006507
1,24,3,8,4,8,71,2,105,1,0,1415286
3,10,2,5,8,10,69,5,95,0,1,1027903
0,7,10,3,9,2,80,4,141,1,1,962858
1,22,9,5,10,9,32,0,88,1,0,1600423
1,22,10,4,1,2,94,3,86,1,1,1165974
2,8,2,5,6,10,58,3,100,0,0,949094
3,22,6,5,10,5,65,0,136,1,0,1176282
4,13,9,5,3,5,95,3,107,1,0,750088
4,5,10,2,8,10,90,3,89,1,0,868250
4,6,8,4,7,2,67,4,115,1,1,836827
4,9,10,8,3,3,48,5,114,1,1,889525
3,7,3,4,3,6,94,5,120,0,1,1065200
1,23,2,3,7,7,36,2,119,1,0,1543859
2,2,2,8,5,1,38,3,92,0,0,643520
1,8,10,2,7,10,95,5,100,1,1,966154
4,2,5,6,3,3,94,3,111,0,0,682481
0,5,5,5,8,4,28,1,110,0,0,1057803
2,10,5,3,6,1,42,5,115,1,1,844599
1,3,6,1,9,2,77,1,130,0,0,1133468
2,25,10,10,9,1,30,4,96,1,0,1104958
1,17,6,2,2,9,50,2,98,1,0,1095136
3,18,3,5,1,4,57,5,118,0,1,1118804
0,22,1,2,1,1,54,4,142,1,1,1546308
3,3,5,9,7,10,67,0,140,1,0,995179
3,24,4,7,3,6,95,4,96,1,1,1267063
2,4,2,8,5,5,34,4,111,0,1,901296
0,20,4,3,1,2,21,2,130,1,0,1209714
3,23,5,1,10,5,44,4,133,1,1,1011548
0,18,6,9,5,5,85,5,148,1,1,1275816
1,18,8,4,4,10,99,0,94,1,0,1204874
1,20,10,1,6,7,73,3,123,1,1,949254
4,22,1,4,8,6,83,5,105,1,1,990047
2,23,5,6,9,1,61,0,109,1,0,1252830
1,2,6,5,1,6,86,5,125,1,1,1126731
1,6,6,10,1,6,34,3,110,1,1,693661
4,7,5,3,1,4,26,3,116,0,0,707832
0,15,10,1,6,3,38,1,101,0,0,1361450
1,4,6,10,1,9,44,4,95,1,1,1027902
3,11,8,7,1,2,76,2,109,1,1,1141212
2,7,2,10,2,8,76,1,96,1,0,901470
2,16,9,6,4,10,78,3,110,1,0,1029508
2,14,5,4,6,10,47,2,111,1,0,972199
0,18,5,8,10,8,89,2,137,1,0,1511458
0,16,6,5,3,10,20,3,120,0,1,1437228
0,23,5,10,5,3,68,2,136,1,0,1445432
0,25,4,1,7,10,61,1,106,1,0,1539563
3,14,4,1,2,7,29,0,106,1,0,836733
2,19,10,1,4,3,68,2,131,1,0,974602
1,0,6,5,7,7,57,3,107,1,1,1108692
2,22,1,3,6,10,76,1,108,1,0,1080570
2,14,5,3,5,3,75,5,127,1,1,904470
0,16,9,6,8,7,35,5,107,1,1,1203424
1,18,2,6,7,6,46,5,93,1,1,1383421
0,23,8,9,4,10,39,3,142,1,1,1359229
3,12,10,9,5,5,58,3,123,1,1,909157
3,14,1,4,10,1,65,3,123,0,1,1324986
1,22,10,6,7,1,38,0,121,1,0,1932094
2,12,7,8,4,3,70,1,123,1,0,726054
0,12,3,7,2,4,51,4,123,1,1,1022632
1,7,6,7,1,6,96,5,99,1,1,1329211
2,2,3,4,6,7,50,4,119,1,1,607771
3,6,9,10,6,7,39,3,111,1,1,1185716
1,16,10,1,7,3,71,3,93,0,1,1612666
2,15,4,6,4,9,90,1,91,1,0,1038878
0,8,8,10,2,10,33,4,139,1,1,1140236
1,11,1,9,4,7,47,0,129,1,0,797612
0,16,6,6,3,9,62,0,131,1,0,1251739
0,8,9,7,1,4,43,0,109,0,0,776241
4,19,8,7,6,6,33,0,118,1,0,1017562
2,9,3,4,8,4,40,4,118,1,1,820183
4,18,3,2,8,8,92,0,95,1,0,873826
3,25,4,10,10,10,53,2,107,1,0,1434594
3,16,6,8,7,8,61,0,98,1,0,1140795
1,23,10,10,5,4,42,2,119,1,0,1026132
3,19,9,2,8,9,77,2,97,1,0,1294640
0,20,10,4,3,6,61,4,132,1,1,1143763
3,7,3,3,9,5,33,5,129,1,1,1208368
2,6,3,9,5,8,56,3,126,0,0,867431
4,0,1,5,6,10,34,5,110,0,1,723938
1,6,1,3,4,10,46,0,127,1,0,830121
2,4,8,5,4,7,83,2,104,1,0,870778
1,22,7,2,6,2,63,1,99,1,0,1315378
2,16,10,1,4,3,40,0,133,1,0,810604
1,16,7,3,8,7,33,4,130,1,1,1537583
3,17,6,9,7,10,52,5,118,1,1,1378070
0,7,3,10,1,4,40,2,136,1,1,1030172
0,2,5,7,2,7,40,0,138,1,0,853089
2,0,1,10,3,8,75,5,127,1,1,479150
0,16,2,3,10,2,39,3,107,1,1,1347879
3,23,5,10,4,4,81,2,135,1,0,1460062
0,4,10,4,4,6,63,2,113,1,1,985896
0,20,4,8,7,7,25,5,131,1,1,1597592
4,11,3,3,2,2,95,5,95,0,1,786029
2,2,6,9,9,7,77,2,101,1,0,649023
3,24,2,8,4,4,83,0,137,1,0,1269093
0,8,3,8,2,9,82,1,115,1,0,905810
2,4,6,8,2,6,64,3,104,0,0,737343
